shape_id,A,B,LINK_ID
30041,driveNode141053,driveNode132483,driveLink204128
30041,driveNode132483,driveNode3473,driveLink228397
30041,driveNode3473,driveNode3491,driveLink208138
30041,driveNode3491,driveNode3428,driveLink208258
30041,driveNode3428,driveNode10170,driveLink207811
30041,driveNode10170,driveNode10168,driveLink295154
30041,driveNode10168,driveNode27122,driveLink295147
30041,driveNode27122,driveNode3910,driveLink280916
30041,driveNode3910,driveNode4003,driveLink210967
30041,driveNode4003,driveNode3898,driveLink211820
30041,driveNode3898,driveNode3916,driveLink210884
30041,driveNode3916,driveNode32892,driveLink211009
30041,driveNode32892,driveNode28723,driveLink12968
30041,driveNode28723,driveNode26238,driveLink370157
30041,driveNode26238,driveNode23829,driveLink272273
30041,driveNode23829,driveNode25141,driveLink42342
30041,driveNode25141,driveNode10866,driveLink250754
30041,driveNode10866,driveNode22007,driveLink302469
30041,driveNode22007,driveNode21999,driveLink342902
30041,driveNode21999,driveNode23486,driveLink342826
30041,driveNode23486,driveNode23260,driveLink39677
30041,driveNode23260,driveNode134500,driveLink37358
30041,driveNode134500,driveNode31814,driveLink76556
30041,driveNode31814,driveNode132334,driveLink5179
30041,driveNode132334,driveNode132333,driveLink177021
30041,driveNode132333,driveNode17010,driveLink177002
30041,driveNode17010,driveNode162151,driveLink23456
30041,driveNode162151,driveNode4801,driveLink256385
30041,driveNode4801,driveNode5008,driveLink220618
30041,driveNode5008,driveNode32903,driveLink225243
30041,driveNode32903,driveNode150468,driveLink13015
30041,driveNode150468,driveNode16988,driveLink366529
30041,driveNode16988,driveNode147530,driveLink23347
30041,driveNode147530,driveNode4814,driveLink64389
30041,driveNode4814,driveNode20329,driveLink220813
30041,driveNode20329,driveNode7199,driveLink187352
30041,driveNode7199,driveNode7202,driveLink249311
30041,driveNode7202,driveNode147676,driveLink249345
30041,driveNode147676,driveNode7202,driveLink1046
30041,driveNode7202,driveNode7199,driveLink249347
30041,driveNode7199,driveNode20329,driveLink249314
30041,driveNode20329,driveNode4814,driveLink187351
30041,driveNode4814,driveNode10135,driveLink220814
30041,driveNode10135,driveNode159962,driveLink294973
30041,driveNode159962,driveNode133159,driveLink59882
30041,driveNode133159,driveNode16721,driveLink280571
30041,driveNode16721,driveNode8929,driveLink22152
30041,driveNode8929,driveNode20130,driveLink288042
30041,driveNode20130,driveNode27422,driveLink185828
30041,driveNode27422,driveNode11572,driveLink357978
30041,driveNode11572,driveNode11277,driveLink310411
30041,driveNode11277,driveNode11589,driveLink305901
30041,driveNode11589,driveNode29925,driveLink310581
30041,driveNode29925,driveNode19314,driveLink387484
30041,driveNode19314,driveNode14539,driveLink136549
30041,driveNode14539,driveNode8098,driveLink388396
30041,driveNode8098,driveNode3933,driveLink280264
30041,driveNode3933,driveNode139114,driveLink211175
30041,driveNode139114,driveNode30601,driveLink79804
30041,driveNode30601,driveNode139116,driveLink396357
30041,driveNode139116,driveNode3839,driveLink79888
30041,driveNode3839,driveNode132456,driveLink210360
30041,driveNode132456,driveNode3838,driveLink386100
30041,driveNode3838,driveNode132319,driveLink210355
30041,driveNode132319,driveNode10770,driveLink288089
30041,driveNode10770,driveNode31122,driveLink301898
30041,driveNode31122,driveNode139114,driveLink400261
30041,driveNode139114,driveNode139258,driveLink79803
30041,driveNode139258,driveNode139264,driveLink123701
30041,driveNode139264,driveNode139265,driveLink225659
30041,driveNode139265,driveNode142310,driveLink225663
30041,driveNode142310,driveNode169656,driveLink388476
30041,driveNode169656,driveNode142309,driveLink210273
30041,driveNode142309,driveNode11996,driveLink388443
30041,driveNode11996,driveNode142308,driveLink313514
30041,driveNode142308,driveNode142312,driveLink388440
30041,driveNode142312,driveNode142306,driveLink388517
30041,driveNode142306,driveNode143034,driveLink379847
30041,driveNode143034,driveNode132316,driveLink1022
30041,driveNode132316,driveNode132617,driveLink230000
30041,driveNode132617,driveNode139259,driveLink287034
30041,driveNode139259,driveNode139260,driveLink123749
630003,driveNode90787,driveNode146922,driveLink182912
630003,driveNode146922,driveNode146923,driveLink14103
630003,driveNode146923,driveNode146924,driveLink14104
630003,driveNode146924,driveNode146934,driveLink14106
630003,driveNode146934,driveNode146936,driveLink33862
630003,driveNode146936,driveNode148527,driveLink33866
630003,driveNode148527,driveNode146936,driveLink1936
630003,driveNode146936,driveNode146937,driveLink33867
630003,driveNode146937,driveNode88006,driveLink33868
630003,driveNode88006,driveNode88007,driveLink159549
630003,driveNode88007,driveNode86635,driveLink159552
630003,driveNode86635,driveNode86634,driveLink147479
630003,driveNode86634,driveNode88006,driveLink147477
630003,driveNode88006,driveNode146937,driveLink159551
630003,driveNode146937,driveNode146929,driveLink33869
630003,driveNode146929,driveNode146927,driveLink33832
630003,driveNode146927,driveNode146931,driveLink33813
630003,driveNode146931,driveNode87919,driveLink33841
630003,driveNode87919,driveNode80185,driveLink158827
630003,driveNode80185,driveNode88232,driveLink77325
630003,driveNode88232,driveNode142487,driveLink161473
630003,driveNode142487,driveNode142482,driveLink19632
630003,driveNode142482,driveNode142488,driveLink19614
630003,driveNode142488,driveNode142483,driveLink19637
630003,driveNode142483,driveNode142486,driveLink19616
630003,driveNode142486,driveNode88231,driveLink19629
630003,driveNode88231,driveNode88230,driveLink161469
630003,driveNode88230,driveNode82097,driveLink161467
630003,driveNode82097,driveNode80885,driveLink99409
630003,driveNode80885,driveNode88229,driveLink89391
630003,driveNode88229,driveNode88286,driveLink161462
630003,driveNode88286,driveNode88285,driveLink161940
630003,driveNode88285,driveNode88284,driveLink161934
630003,driveNode88284,driveNode133783,driveLink161932
630003,driveNode133783,driveNode84274,driveLink43247
630003,driveNode84274,driveNode84306,driveLink123462
630003,driveNode84306,driveNode84338,driveLink123609
630003,driveNode84338,driveNode80189,driveLink123814
630003,driveNode80189,driveNode84337,driveLink77362
630003,driveNode84337,driveNode84336,driveLink123810
630003,driveNode84336,driveNode84335,driveLink123807
630003,driveNode84335,driveNode84334,driveLink123804
630003,driveNode84334,driveNode84333,driveLink123796
630003,driveNode84333,driveNode84332,driveLink123792
630003,driveNode84332,driveNode84331,driveLink123790
630003,driveNode84331,driveNode141318,driveLink123783
630003,driveNode141318,driveNode141319,driveLink15971
630003,driveNode141319,driveNode84372,driveLink15975
630003,driveNode84372,driveNode82382,driveLink124071
630003,driveNode82382,driveNode83250,driveLink101608
630003,driveNode83250,driveNode84371,driveLink113234
630003,driveNode84371,driveNode84370,driveLink124064
630003,driveNode84370,driveNode84369,driveLink124050
630003,driveNode84369,driveNode135126,driveLink124044
630003,driveNode135126,driveNode144258,driveLink308626
630003,driveNode144258,driveNode80742,driveLink155725
630003,driveNode80742,driveNode84368,driveLink88315
630003,driveNode84368,driveNode84367,driveLink124034
630003,driveNode84367,driveNode84366,driveLink124030
630003,driveNode84366,driveNode84365,driveLink124026
630003,driveNode84365,driveNode81981,driveLink124021
630003,driveNode81981,driveNode84364,driveLink98437
630003,driveNode84364,driveNode84363,driveLink124002
630003,driveNode84363,driveNode84362,driveLink123998
630003,driveNode84362,driveNode84359,driveLink123989
630003,driveNode84359,driveNode84358,driveLink123963
630003,driveNode84358,driveNode84357,driveLink123958
630003,driveNode84357,driveNode84356,driveLink123950
630003,driveNode84356,driveNode148193,driveLink123938
630003,driveNode148193,driveNode135222,driveLink2215
630003,driveNode135222,driveNode155577,driveLink147677
630003,driveNode155577,driveNode134988,driveLink353665
630003,driveNode134988,driveNode134989,driveLink163168
630003,driveNode134989,driveNode84354,driveLink163171
630003,driveNode84354,driveNode135221,driveLink123934
630003,driveNode135221,driveNode84682,driveLink147615
630003,driveNode84682,driveNode84683,driveLink127857
630003,driveNode84683,driveNode81286,driveLink127871
630003,driveNode81286,driveNode84942,driveLink92469
630003,driveNode84942,driveNode141412,driveLink130291
630003,driveNode141412,driveNode80527,driveLink304149
630003,driveNode80527,driveNode80526,driveLink84183
630003,driveNode80526,driveNode84687,driveLink84155
630003,driveNode84687,driveNode135222,driveLink127999
630003,driveNode135222,driveNode155577,driveLink147677
630003,driveNode155577,driveNode134988,driveLink353665
630003,driveNode134988,driveNode134989,driveLink163168
630003,driveNode134989,driveNode84354,driveLink163171
630003,driveNode84354,driveNode135221,driveLink123934
630003,driveNode135221,driveNode84682,driveLink147615
630003,driveNode84682,driveNode84683,driveLink127857
630003,driveNode84683,driveNode81286,driveLink127871
630003,driveNode81286,driveNode84942,driveLink92469
630003,driveNode84942,driveNode141412,driveLink130291
630003,driveNode141412,driveNode80527,driveLink304149
630003,driveNode80527,driveNode80526,driveLink84183
630003,driveNode80526,driveNode84687,driveLink84155
630003,driveNode84687,driveNode135222,driveLink127999
630003,driveNode135222,driveNode155577,driveLink147677
630003,driveNode155577,driveNode134988,driveLink353665
630003,driveNode134988,driveNode134989,driveLink163168
630003,driveNode134989,driveNode84354,driveLink163171
630003,driveNode84354,driveNode135221,driveLink123934
630003,driveNode135221,driveNode84355,driveLink147616
630003,driveNode84355,driveNode84356,driveLink123935
630003,driveNode84356,driveNode148193,driveLink123938
630003,driveNode148193,driveNode135222,driveLink2215
630003,driveNode135222,driveNode155577,driveLink147677
630003,driveNode155577,driveNode134987,driveLink353664
630003,driveNode134987,driveNode82341,driveLink163166
630003,driveNode82341,driveNode143733,driveLink101319
630003,driveNode143733,driveNode84353,driveLink340110
630003,driveNode84353,driveNode155580,driveLink123930
630003,driveNode155580,driveNode91367,driveLink353693
630003,driveNode91367,driveNode88121,driveLink194086
630003,driveNode88121,driveNode84634,driveLink160392
630003,driveNode84634,driveNode85582,driveLink126356
630003,driveNode85582,driveNode136181,driveLink136569
630003,driveNode136181,driveNode153779,driveLink222314
630003,driveNode153779,driveNode142574,driveLink86666
630003,driveNode142574,driveNode142575,driveLink36677
630003,driveNode142575,driveNode136219,driveLink36680
630003,driveNode136219,driveNode142571,driveLink247095
630003,driveNode142571,driveNode142570,driveLink36666
630003,driveNode142570,driveNode82439,driveLink36665
630003,driveNode82439,driveNode82438,driveLink101902
630003,driveNode82438,driveNode82437,driveLink101909
630003,driveNode82437,driveNode82440,driveLink101900
630003,driveNode82440,driveNode89331,driveLink101926
630003,driveNode89331,driveNode81679,driveLink169892
630003,driveNode81679,driveNode86824,driveLink95707
630003,driveNode86824,driveNode80795,driveLink148740
630003,driveNode80795,driveNode88595,driveLink88637
630003,driveNode88595,driveNode90775,driveLink164352
630003,driveNode90775,driveNode82905,driveLink182784
630003,driveNode82905,driveNode153538,driveLink108278
630003,driveNode153538,driveNode85584,driveLink371936
630003,driveNode85584,driveNode146941,driveLink136580
630003,driveNode146941,driveNode85583,driveLink312718
630003,driveNode85583,driveNode82691,driveLink136576
630003,driveNode82691,driveNode161770,driveLink106445
630003,driveNode161770,driveNode136370,driveLink240676
630003,driveNode136370,driveNode136369,driveLink3372
630003,driveNode136369,driveNode89792,driveLink3369
630003,driveNode89792,driveNode91075,driveLink173545
630003,driveNode91075,driveNode91240,driveLink187795
630003,driveNode91240,driveNode81565,driveLink191516
630003,driveNode81565,driveNode91237,driveLink94721
630003,driveNode91237,driveNode86531,driveLink191489
630003,driveNode86531,driveNode88486,driveLink146291
630003,driveNode88486,driveNode85982,driveLink163479
630003,driveNode85982,driveNode89699,driveLink140683
630003,driveNode89699,driveNode88950,driveLink172845
630003,driveNode88950,driveNode87584,driveLink166907
630003,driveNode87584,driveNode91229,driveLink155824
630003,driveNode91229,driveNode81691,driveLink191215
630003,driveNode81691,driveNode136107,driveLink95800
630003,driveNode136107,driveNode91176,driveLink398138
630003,driveNode91176,driveNode81716,driveLink189962
630003,driveNode81716,driveNode90753,driveLink96068
630003,driveNode90753,driveNode83286,driveLink182557
630003,driveNode83286,driveNode81218,driveLink113596
630003,driveNode81218,driveNode91139,driveLink339993
630003,driveNode91139,driveNode90141,driveLink189327
630003,driveNode90141,driveNode88613,driveLink176811
630003,driveNode88613,driveNode91238,driveLink164416
630003,driveNode91238,driveNode89399,driveLink191502
630003,driveNode89399,driveNode87369,driveLink170508
630003,driveNode87369,driveNode85143,driveLink153159
630003,driveNode85143,driveNode90612,driveLink131858
630003,driveNode90612,driveNode80591,driveLink180935
630003,driveNode80591,driveNode80364,driveLink85582
630003,driveNode80364,driveNode159358,driveLink80414
630003,driveNode159358,driveNode91339,driveLink281698
630003,driveNode91339,driveNode159356,driveLink193283
630003,driveNode159356,driveNode142106,driveLink281690
630003,driveNode142106,driveNode87492,driveLink361224
630003,driveNode87492,driveNode142105,driveLink154388
630003,driveNode142105,driveNode89094,driveLink361214
630003,driveNode89094,driveNode80678,driveLink168070
630003,driveNode80678,driveNode80540,driveLink87056
630003,driveNode80540,driveNode89095,driveLink84600
630003,driveNode89095,driveNode85148,driveLink168075
630003,driveNode85148,driveNode85149,driveLink131889
630003,driveNode85149,driveNode86472,driveLink131893
630003,driveNode86472,driveNode90614,driveLink145838
630003,driveNode90614,driveNode90350,driveLink180983
630003,driveNode90350,driveNode86993,driveLink178719
630003,driveNode86993,driveNode80640,driveLink150022
630003,driveNode80640,driveNode87491,driveLink86309
630003,driveNode87491,driveNode91389,driveLink154379
630003,driveNode91389,driveNode142085,driveLink194687
630003,driveNode142085,driveNode90473,driveLink880
630003,driveNode90473,driveNode133706,driveLink179661
630003,driveNode133706,driveNode133705,driveLink78785
630003,driveNode133705,driveNode90325,driveLink78765
630003,driveNode90325,driveNode81794,driveLink178432
630003,driveNode81794,driveNode90326,driveLink96538
630003,driveNode90326,driveNode87865,driveLink178435
630003,driveNode87865,driveNode90080,driveLink158306
630003,driveNode90080,driveNode90327,driveLink176054
630003,driveNode90327,driveNode85596,driveLink178441
630003,driveNode85596,driveNode90328,driveLink136683
630004,driveNode90328,driveNode84640,driveLink178450
630004,driveNode84640,driveNode82999,driveLink126420
630004,driveNode82999,driveNode91107,driveLink109369
630004,driveNode91107,driveNode137740,driveLink188384
630004,driveNode137740,driveNode90134,driveLink369265
630004,driveNode90134,driveNode91333,driveLink176676
630004,driveNode91333,driveNode84811,driveLink192991
630004,driveNode84811,driveNode91788,driveLink128875
630004,driveNode91788,driveNode90329,driveLink202090
630004,driveNode90329,driveNode90328,driveLink178455
630004,driveNode90328,driveNode85596,driveLink178448
630004,driveNode85596,driveNode90327,driveLink136681
630004,driveNode90327,driveNode90080,driveLink178442
630004,driveNode90080,driveNode87865,driveLink176055
630004,driveNode87865,driveNode90326,driveLink158307
630004,driveNode90326,driveNode81794,driveLink178436
630004,driveNode81794,driveNode90325,driveLink96539
630004,driveNode90325,driveNode133705,driveLink178433
630004,driveNode133705,driveNode133706,driveLink78766
630004,driveNode133706,driveNode90473,driveLink78783
630004,driveNode90473,driveNode142085,driveLink179662
630004,driveNode142085,driveNode91389,driveLink878
630004,driveNode91389,driveNode87488,driveLink194688
630004,driveNode87488,driveNode151217,driveLink154346
630004,driveNode151217,driveNode87301,driveLink204312
630004,driveNode87301,driveNode80428,driveLink152514
630004,driveNode80428,driveNode86989,driveLink81796
630004,driveNode86989,driveNode86993,driveLink149980
630004,driveNode86993,driveNode80672,driveLink150023
630004,driveNode80672,driveNode90614,driveLink86950
630004,driveNode90614,driveNode86472,driveLink180984
630004,driveNode86472,driveNode85149,driveLink145837
630004,driveNode85149,driveNode85148,driveLink131891
630004,driveNode85148,driveNode89095,driveLink131890
630004,driveNode89095,driveNode80540,driveLink168072
630004,driveNode80540,driveNode80678,driveLink84602
630004,driveNode80678,driveNode89094,driveLink87055
630004,driveNode89094,driveNode89093,driveLink168069
630004,driveNode89093,driveNode87493,driveLink168068
630004,driveNode87493,driveNode87492,driveLink154400
630004,driveNode87492,driveNode142105,driveLink154388
630004,driveNode142105,driveNode142106,driveLink361213
630004,driveNode142106,driveNode159356,driveLink361225
630004,driveNode159356,driveNode159358,driveLink281691
630004,driveNode159358,driveNode80364,driveLink281699
630004,driveNode80364,driveNode80591,driveLink80416
630004,driveNode80591,driveNode90612,driveLink85581
630004,driveNode90612,driveNode85143,driveLink180937
630004,driveNode85143,driveNode87369,driveLink131857
630004,driveNode87369,driveNode89399,driveLink153157
630004,driveNode89399,driveNode91238,driveLink170507
630004,driveNode91238,driveNode88613,driveLink191501
630004,driveNode88613,driveNode90141,driveLink164417
630004,driveNode90141,driveNode91139,driveLink176812
630004,driveNode91139,driveNode81218,driveLink189328
630004,driveNode81218,driveNode83286,driveLink339994
630004,driveNode83286,driveNode90753,driveLink113597
630004,driveNode90753,driveNode81716,driveLink182559
630004,driveNode81716,driveNode91176,driveLink96066
630004,driveNode91176,driveNode136107,driveLink189964
630004,driveNode136107,driveNode81691,driveLink398137
630004,driveNode81691,driveNode91229,driveLink95801
630004,driveNode91229,driveNode87584,driveLink191216
630004,driveNode87584,driveNode88950,driveLink155825
630004,driveNode88950,driveNode89699,driveLink166909
630004,driveNode89699,driveNode85982,driveLink172846
630004,driveNode85982,driveNode88486,driveLink140684
630004,driveNode88486,driveNode86531,driveLink163476
630004,driveNode86531,driveNode91237,driveLink146292
630004,driveNode91237,driveNode81565,driveLink191490
630004,driveNode81565,driveNode91240,driveLink94723
630004,driveNode91240,driveNode91075,driveLink191517
630004,driveNode91075,driveNode89792,driveLink187794
630004,driveNode89792,driveNode136369,driveLink173546
630004,driveNode136369,driveNode136370,driveLink3370
630004,driveNode136370,driveNode161770,driveLink3373
630004,driveNode161770,driveNode82691,driveLink240677
630004,driveNode82691,driveNode85583,driveLink106443
630004,driveNode85583,driveNode146941,driveLink136575
630004,driveNode146941,driveNode85584,driveLink312717
630004,driveNode85584,driveNode153538,driveLink136579
630004,driveNode153538,driveNode143921,driveLink371935
630004,driveNode143921,driveNode151218,driveLink17156
630004,driveNode151218,driveNode82906,driveLink204324
630004,driveNode82906,driveNode90927,driveLink108279
630004,driveNode90927,driveNode88596,driveLink184991
630004,driveNode88596,driveNode80796,driveLink164354
630004,driveNode80796,driveNode86825,driveLink88629
630004,driveNode86825,driveNode81680,driveLink148742
630004,driveNode81680,driveNode89332,driveLink95709
630004,driveNode89332,driveNode82570,driveLink169896
630004,driveNode82570,driveNode148266,driveLink105614
630004,driveNode148266,driveNode82566,driveLink167248
630004,driveNode82566,driveNode82567,driveLink105594
630004,driveNode82567,driveNode135482,driveLink105599
630004,driveNode135482,driveNode82568,driveLink9622
630004,driveNode82568,driveNode136222,driveLink105606
630004,driveNode136222,driveNode136221,driveLink247109
630004,driveNode136221,driveNode82569,driveLink247104
630004,driveNode82569,driveNode80518,driveLink105607
630004,driveNode80518,driveNode142574,driveLink83861
630004,driveNode142574,driveNode153779,driveLink36678
630004,driveNode153779,driveNode136181,driveLink86665
630004,driveNode136181,driveNode85582,driveLink222312
630004,driveNode85582,driveNode84634,driveLink136571
630004,driveNode84634,driveNode88121,driveLink126355
630004,driveNode88121,driveNode91367,driveLink160391
630004,driveNode91367,driveNode155580,driveLink194085
630004,driveNode155580,driveNode84353,driveLink353692
630004,driveNode84353,driveNode143733,driveLink123929
630004,driveNode143733,driveNode82341,driveLink340109
630004,driveNode82341,driveNode134987,driveLink101318
630004,driveNode134987,driveNode134988,driveLink163164
630004,driveNode134988,driveNode134989,driveLink163168
630004,driveNode134989,driveNode84354,driveLink163171
630004,driveNode84354,driveNode135221,driveLink123934
630004,driveNode135221,driveNode84355,driveLink147616
630004,driveNode84355,driveNode84356,driveLink123935
630004,driveNode84356,driveNode84357,driveLink123939
630004,driveNode84357,driveNode84358,driveLink123949
630004,driveNode84358,driveNode83746,driveLink123957
630004,driveNode83746,driveNode84284,driveLink118875
630004,driveNode84284,driveNode84283,driveLink123511
630004,driveNode84283,driveNode82740,driveLink123508
630004,driveNode82740,driveNode82741,driveLink106694
630004,driveNode82741,driveNode83744,driveLink106699
630004,driveNode83744,driveNode86112,driveLink118867
630004,driveNode86112,driveNode83744,driveLink141716
630004,driveNode83744,driveNode84280,driveLink118868
630004,driveNode84280,driveNode84279,driveLink123500
630004,driveNode84279,driveNode82742,driveLink123492
630004,driveNode82742,driveNode155578,driveLink106705
630004,driveNode155578,driveNode135221,driveLink353679
630004,driveNode135221,driveNode84682,driveLink147615
630004,driveNode84682,driveNode84683,driveLink127857
630004,driveNode84683,driveNode81286,driveLink127871
630004,driveNode81286,driveNode84942,driveLink92469
630004,driveNode84942,driveNode141412,driveLink130291
630004,driveNode141412,driveNode80527,driveLink304149
630004,driveNode80527,driveNode80526,driveLink84183
630004,driveNode80526,driveNode84687,driveLink84155
630004,driveNode84687,driveNode135222,driveLink127999
630004,driveNode135222,driveNode155577,driveLink147677
630004,driveNode155577,driveNode134988,driveLink353665
630004,driveNode134988,driveNode134989,driveLink163168
630004,driveNode134989,driveNode84354,driveLink163171
630004,driveNode84354,driveNode135221,driveLink123934
630004,driveNode135221,driveNode84355,driveLink147616
630004,driveNode84355,driveNode84356,driveLink123935
630004,driveNode84356,driveNode84357,driveLink123939
630004,driveNode84357,driveNode84358,driveLink123949
630004,driveNode84358,driveNode84359,driveLink123959
630004,driveNode84359,driveNode84362,driveLink123962
630004,driveNode84362,driveNode84363,driveLink123988
630004,driveNode84363,driveNode84364,driveLink123997
630004,driveNode84364,driveNode81981,driveLink124001
630004,driveNode81981,driveNode84365,driveLink98436
630004,driveNode84365,driveNode84366,driveLink124020
630004,driveNode84366,driveNode84367,driveLink124025
630004,driveNode84367,driveNode84368,driveLink124029
630004,driveNode84368,driveNode80742,driveLink124033
630004,driveNode80742,driveNode144258,driveLink88314
630004,driveNode144258,driveNode135126,driveLink155724
630004,driveNode135126,driveNode84369,driveLink308627
630004,driveNode84369,driveNode84370,driveLink124043
630004,driveNode84370,driveNode84371,driveLink124053
630004,driveNode84371,driveNode83250,driveLink124063
630004,driveNode83250,driveNode82382,driveLink113231
630004,driveNode82382,driveNode84372,driveLink101611
630004,driveNode84372,driveNode141319,driveLink124070
630004,driveNode141319,driveNode141318,driveLink15976
630004,driveNode141318,driveNode84331,driveLink15970
630004,driveNode84331,driveNode84332,driveLink123786
630004,driveNode84332,driveNode84333,driveLink123787
630004,driveNode84333,driveNode84334,driveLink123791
630004,driveNode84334,driveNode84335,driveLink123795
630004,driveNode84335,driveNode84336,driveLink123803
630004,driveNode84336,driveNode84337,driveLink123806
630004,driveNode84337,driveNode80189,driveLink123813
630004,driveNode80189,driveNode84338,driveLink77361
630004,driveNode84338,driveNode84306,driveLink123816
630004,driveNode84306,driveNode84274,driveLink123610
630004,driveNode84274,driveNode133783,driveLink123460
630004,driveNode133783,driveNode88284,driveLink43246
630004,driveNode88284,driveNode88285,driveLink161931
630004,driveNode88285,driveNode88286,driveLink161937
630004,driveNode88286,driveNode88229,driveLink161941
630004,driveNode88229,driveNode80885,driveLink161461
630004,driveNode80885,driveNode82097,driveLink89390
630004,driveNode82097,driveNode88230,driveLink99408
630004,driveNode88230,driveNode88231,driveLink161466
630004,driveNode88231,driveNode142486,driveLink161468
630004,driveNode142486,driveNode142484,driveLink19630
630004,driveNode142484,driveNode142485,driveLink19617
630004,driveNode142485,driveNode133445,driveLink19627
630004,driveNode133445,driveNode88232,driveLink395214
630004,driveNode88232,driveNode80185,driveLink161472
630004,driveNode80185,driveNode146927,driveLink77326
630004,driveNode146927,driveNode90783,driveLink33811
630004,driveNode90783,driveNode86634,driveLink182899
630004,driveNode86634,driveNode88006,driveLink147477
630004,driveNode88006,driveNode90784,driveLink159550
630004,driveNode90784,driveNode146936,driveLink182904
630004,driveNode146936,driveNode148527,driveLink33866
630004,driveNode148527,driveNode90940,driveLink1937
630004,driveNode90940,driveNode146934,driveLink185118
630004,driveNode146934,driveNode90785,driveLink33863
630004,driveNode90785,driveNode90786,driveLink182906
630004,driveNode90786,driveNode90787,driveLink182908
630004,driveNode90787,driveNode147640,driveLink182910
630004,driveNode147640,driveNode90787,driveLink279190
1340001,driveNode80718,driveNode80717,driveLink88131
1340001,driveNode80717,driveNode84839,driveLink88101
1340001,driveNode84839,driveNode82158,driveLink129183
1340001,driveNode82158,driveNode85182,driveLink99876
1340001,driveNode85182,driveNode85181,driveLink132145
1340001,driveNode85181,driveNode85180,driveLink132142
1340001,driveNode85180,driveNode85179,driveLink132132
1340001,driveNode85179,driveNode85178,driveLink132128
1340001,driveNode85178,driveNode136071,driveLink132123
1340001,driveNode136071,driveNode136077,driveLink275916
1340001,driveNode136077,driveNode140166,driveLink275947
1340001,driveNode140166,driveNode140163,driveLink91029
1340001,driveNode140163,driveNode140164,driveLink91019
1340001,driveNode140164,driveNode140162,driveLink91025
1340001,driveNode140162,driveNode140159,driveLink91015
1340001,driveNode140159,driveNode91162,driveLink90997
1340001,driveNode91162,driveNode91408,driveLink189830
1340001,driveNode91408,driveNode91409,driveLink194982
1340001,driveNode91409,driveNode90620,driveLink194983
1340001,driveNode90620,driveNode87765,driveLink181065
1340001,driveNode87765,driveNode89254,driveLink157425
1340001,driveNode89254,driveNode87201,driveLink169287
1340001,driveNode87201,driveNode87200,driveLink151758
1340001,driveNode87200,driveNode84900,driveLink151756
1340001,driveNode84900,driveNode89263,driveLink129962
1340001,driveNode89263,driveNode86836,driveLink169323
1340001,driveNode86836,driveNode82044,driveLink148819
1340001,driveNode82044,driveNode89262,driveLink98921
1340001,driveNode89262,driveNode89261,driveLink169317
1340001,driveNode89261,driveNode89260,driveLink169312
1340001,driveNode89260,driveNode87828,driveLink169311
1340001,driveNode87828,driveNode88296,driveLink157986
1340001,driveNode88296,driveNode86352,driveLink162000
1340001,driveNode86352,driveNode82505,driveLink144751
1340001,driveNode82505,driveNode85860,driveLink102611
1340001,driveNode85860,driveNode136059,driveLink139276
1340001,driveNode136059,driveNode136060,driveLink275848
1340001,driveNode136060,driveNode136081,driveLink275853
1340001,driveNode136081,driveNode136082,driveLink275960
1340001,driveNode136082,driveNode136063,driveLink275966
1340001,driveNode136063,driveNode136083,driveLink275859
1340001,driveNode136083,driveNode135459,driveLink275968
1340001,driveNode135459,driveNode135451,driveLink2159
1340001,driveNode135451,driveNode89258,driveLink2140
1340001,driveNode89258,driveNode135160,driveLink169300
1340001,driveNode135160,driveNode135146,driveLink253389
1340001,driveNode135146,driveNode89257,driveLink252840
1340001,driveNode89257,driveNode83722,driveLink169296
1340001,driveNode83722,driveNode87287,driveLink118683
1340001,driveNode87287,driveNode87288,driveLink152423
1340001,driveNode87288,driveNode89110,driveLink152426
1340001,driveNode89110,driveNode86364,driveLink168177
1340001,driveNode86364,driveNode89256,driveLink144814
1340001,driveNode89256,driveNode89255,driveLink169291
1340001,driveNode89255,driveNode89144,driveLink169289
1340001,driveNode89144,driveNode83928,driveLink168402
1340001,driveNode83928,driveNode82867,driveLink120513
1340001,driveNode82867,driveNode84187,driveLink107961
1340001,driveNode84187,driveNode88699,driveLink122665
1340001,driveNode88699,driveNode87202,driveLink164912
1340001,driveNode87202,driveNode86169,driveLink151765
1340001,driveNode86169,driveNode89253,driveLink142151
1340001,driveNode89253,driveNode89252,driveLink169281
1340001,driveNode89252,driveNode89251,driveLink169278
1340001,driveNode89251,driveNode83796,driveLink169273
1340001,driveNode83796,driveNode88575,driveLink119410
1340001,driveNode88575,driveNode85521,driveLink164198
1340001,driveNode85521,driveNode85430,driveLink136241
1340001,driveNode85430,driveNode84337,driveLink134817
1340001,driveNode84337,driveNode80189,driveLink123813
1340001,driveNode80189,driveNode80188,driveLink77364
1340001,driveNode80188,driveNode84273,driveLink77354
1340001,driveNode84273,driveNode84274,driveLink123456
1340001,driveNode84274,driveNode133783,driveLink123460
1340001,driveNode133783,driveNode88284,driveLink43246
1340001,driveNode88284,driveNode88285,driveLink161931
1340001,driveNode88285,driveNode88286,driveLink161937
1340001,driveNode88286,driveNode88229,driveLink161941
1340001,driveNode88229,driveNode80885,driveLink161461
1340001,driveNode80885,driveNode82097,driveLink89390
1340001,driveNode82097,driveNode88230,driveLink99408
1340001,driveNode88230,driveNode88231,driveLink161466
1340001,driveNode88231,driveNode142486,driveLink161468
